05/28/2012 22:20:46,0.1877,88675.3744,119.1605,246.4890,269.0000,1423.5161,92.3516,198.2329,1
05/28/2012 22:21:19,0.1842,86900.2978,120.0491,248.0884,269.0000,1428.0968,92.8097,199.0574,1
05/28/2012 22:21:52,0.1786,84116.7578,121.4880,250.6784,269.0000,1432.8710,93.2871,199.9168,1
05/28/2012 22:22:25,0.1817,85676.2463,120.6749,249.2148,269.0000,1433.8710,93.3871,200.0968,1
05/28/2012 22:22:58,0.1799,84775.5403,121.1423,250.0561,269.0000,1430.8710,93.0871,199.5568,1
05/28/2012 22:23:31,0.1834,86513.5497,120.2457,248.4422,269.0000,1429.0646,92.9065,199.2316,1
05/28/2012 22:24:04,0.1776,83635.0764,121.7429,251.1372,269.0000,1437.3871,93.7387,200.7297,1
05/28/2012 22:24:37,0.1754,82528.3410,122.3353,252.2036,269.0000,1435.6451,93.5645,200.4161,1
05/28/2012 22:25:09,0.1786,84116.7578,121.4880,250.6784,269.0000,1439.0646,93.9065,201.0316,1
05/28/2012 22:25:42,0.1734,81519.2159,122.8840,253.1912,269.0000,1438.2903,93.8290,200.8922,1
05/28/2012 22:26:15,0.1775,83570.8732,121.7770,251.1986,269.0000,1441.2581,94.1258,201.4265,1
05/28/2012 22:26:48,0.1717,80703.2695,123.3337,254.0007,269.0000,1443.5807,94.3581,201.8445,1
05/28/2012 22:27:21,0.1687,79185.6491,124.1851,255.5332,269.0000,1441.7097,94.1710,201.5078,1
05/28/2012 22:27:54,0.1725,81103.1373,123.1126,253.6027,269.0000,1447.4193,94.7419,202.5355,1
05/28/2012 22:28:27,0.1697,79696.5147,123.8963,255.0133,269.0000,1448.0322,94.8032,202.6458,1
05/28/2012 22:29:00,0.1746,82127.7381,122.5521,252.5938,269.0000,1444.4839,94.4484,202.0071,1
05/28/2012 22:29:32,0.1674,78547.5374,124.5490,256.1883,269.0000,1443.6451,94.3645,201.8561,1
05/28/2012 22:30:05,0.1669,78292.4411,124.6955,256.4520,269.0000,1450.0646,95.0065,203.0116,1
05/28/2012 22:30:38,0.1677,78691.0664,124.4669,256.0403,269.0000,1451.4193,95.1419,203.2555,1
05/28/2012 22:31:11,0.1655,77623.2154,125.0826,257.1488,269.0000,1451.0000,95.1000,203.1800,1
05/28/2012 22:31:44,0.1709,80303.6078,123.5560,254.4008,269.0000,1453.8387,95.3839,203.6910,1
05/28/2012 22:32:17,0.1680,78850.5776,124.3757,255.8763,269.0000,1455.0646,95.5065,203.9116,1
05/28/2012 22:32:50,0.1621,75920.8876,126.0860,258.9548,269.0000,1455.7742,95.5774,204.0394,1
05/28/2012 22:33:23,0.1634,76572.7386,125.6986,258.2574,269.0000,1455.2581,95.5258,203.9464,1
05/28/2012 22:33:55,0.1641,76906.8251,125.5016,257.9029,269.0000,1455.8064,95.5806,204.0452,1
05/28/2012 22:34:28,0.1659,77798.4285,124.9809,256.9656,269.0000,1455.1936,95.5194,203.9349,1
05/28/2012 22:35:01,0.1605,75126.6903,126.5635,259.8143,269.0000,1458.9354,95.8935,204.6084,1
05/28/2012 22:35:34,0.1634,76588.6416,125.6892,258.2405,269.0000,1460.2581,96.0258,204.8465,1
05/28/2012 22:36:07,0.1606,75190.1914,126.5251,259.7452,269.0000,1456.0322,95.6032,204.0858,1
05/28/2012 22:36:40,0.1607,75237.8283,126.4963,259.6934,269.0000,1466.7419,96.6742,206.0135,1
05/28/2012 22:37:13,0.1635,76604.5449,125.6798,258.2236,269.0000,1461.5483,96.1548,205.0787,1
05/28/2012 22:37:46,0.1608,75301.3386,126.4580,259.6244,269.0000,1460.9354,96.0935,204.9684,1
05/28/2012 22:38:18,0.1613,75539.5683,126.3145,259.3661,269.0000,1464.1613,96.4161,205.5490,1
05/28/2012 22:38:51,0.1625,76127.5082,125.9628,258.7330,269.0000,1464.6451,96.4645,205.6361,1
05/28/2012 22:39:24,0.1575,73683.3436,127.4473,261.4052,269.0000,1465.2581,96.5258,205.7464,1
05/28/2012 22:39:57,0.1619,75857.3203,126.1240,259.0232,269.0000,1465.4193,96.5419,205.7755,1
05/28/2012 22:40:30,0.1602,74999.6915,126.6404,259.9528,269.0000,1459.1613,95.9161,204.6490,1
05/28/2012 22:41:03,0.1611,75428.3869,126.3814,259.4865,269.0000,1465.0322,96.5032,205.7058,1
05/28/2012 22:41:36,0.1609,75333.0987,126.4388,259.5899,269.0000,1464.3549,96.4355,205.5839,1
05/28/2012 22:42:09,0.1579,73889.3665,127.3199,261.1758,269.0000,1467.1936,96.7194,206.0948,1
05/28/2012 22:42:42,0.1580,73936.9232,127.2905,261.1230,269.0000,1478.0646,97.8065,208.0516,1
05/28/2012 22:43:14,0.1528,71357.4689,128.9170,264.0505,269.0000,1480.5483,98.0548,208.4987,1
05/28/2012 22:43:47,0.1510,70473.2625,129.4911,265.0839,300.0000,1486.2903,98.6290,209.5323,1
05/28/2012 22:44:20,0.1543,72100.3546,128.4413,263.1943,300.0000,1485.0322,98.5032,209.3058,1
05/28/2012 22:44:53,0.1494,69684.6512,130.0106,266.0191,300.0000,1494.4839,99.4484,211.0071,1
05/28/2012 22:45:26,0.1497,69873.8426,129.8853,265.7935,300.0000,1497.1613,99.7161,211.4890,1
05/28/2012 22:45:59,0.1524,71152.1150,129.0495,264.2891,300.0000,1508.4193,100.8419,213.5155,1
05/28/2012 22:46:32,0.1465,68267.1873,130.9627,267.7328,300.0000,1508.1290,100.8129,213.4632,1
05/28/2012 22:47:05,0.1505,70220.8192,129.6566,265.3819,300.0000,1512.7742,101.2774,214.2994,1
05/28/2012 22:47:37,0.1477,68865.3508,130.5580,267.0044,300.0000,1515.7097,101.5710,214.8277,1
05/28/2012 22:48:10,0.1457,67905.3590,131.2096,268.1773,300.0000,1511.7742,101.1774,214.1193,1
05/28/2012 22:48:45,0.1385,64390.4012,133.6953,272.6515,300.0000,1518.4193,101.8419,215.3155,0
05/28/2012 22:49:18,0.1376,63983.4517,133.9938,273.1888,300.0000,1518.1290,101.8129,215.2632,0
05/28/2012 22:49:51,0.1462,68157.0497,131.0377,267.8678,300.0000,1512.7419,101.2742,214.2935,0
05/28/2012 22:50:24,0.1451,67606.5922,131.4147,268.5465,300.0000,1511.2903,101.1290,214.0323,0
05/28/2012 22:50:57,0.1507,70331.2526,129.5841,265.2514,300.0000,1506.2258,100.6226,213.1207,0
05/28/2012 22:51:30,0.1478,68928.3443,130.5156,266.9281,300.0000,1503.0000,100.3000,212.5400,0
05/28/2012 22:52:03,0.1509,70425.9249,129.5221,265.1397,300.0000,1497.5161,99.7516,211.5529,0
05/28/2012 22:52:35,0.1585,74190.5862,127.1343,260.8418,300.0000,1491.0968,99.1097,210.3974,0
05/28/2012 22:53:08,0.1538,71878.9901,128.5824,263.4483,300.0000,1488.5483,98.8548,209.9387,0
05/28/2012 22:53:41,0.1589,74349.1656,127.0370,260.6666,300.0000,1487.4839,98.7484,209.7471,0
05/28/2012 22:54:14,0.1592,74523.6442,126.9302,260.4744,300.0000,1488.0000,98.8000,209.8400,0
